,field_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,geometry,Unnamed: 0,counts,score
5454,5454,5545,6157105,AVERA MCKENNAN HOSPITAL AND UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE,SIOUX FALLS,SD,57117,5045,(605) 322-8000,GENERAL ACUTE CARE,OPEN,572,MINNEHAHA,46099,USA,43.53423762,-96.71432208,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,http://www.averamckennan.org,10563,NOT AVAILABLE,46,NON-PROFIT,-999,572,LEVEL II,Y,POINT (-96.71432208 43.5342376200001),1.0,369.0,2.0
5455,5455,5546,4257105,SANFORD USD MEDICAL CENTER,1305 W 18TH ST,SIOUX FALLS,SD,57105,0401,(605) 333-1000,GENERAL ACUTE CARE,OPEN,545,MINNEHAHA,46099,USA,43.53551618,-96.74210587,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,10564,"SANFORD USD MEDICAL CENTER, SANFORD CHILDREN'S HOSPITAL - SIOUX FALLS",46,NON-PROFIT,-999,545,"LEVEL II ADULT, LEVEL II PEDIATRIC",Y,POINT (-96.74210587 43.5355161800001),0.0,0.0,0.0
5456,5456,5547,2957783,MONUMENT HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,1504,(605) 644-4000,GENERAL ACUTE CARE,OPEN,44,LAWRENCE,46081,USA,44.49806367,-103.86064462,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10566,NOT AVAILABLE,46,NON-PROFIT,-999,44,CTH,Y,POINT (-103.86064462 44.4980636700001),0.0,0.0,0.0
5457,5457,5548,1057201,PRAIRIE LAKES HOSPITAL,401 9TH AVE NW,WATERTOWN,SD,57201,6210,(605) 882-7000,GENERAL ACUTE CARE,OPEN,81,CODINGTON,46029,USA,44.91097461,-97.12123734,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,10572,NOT AVAILABLE,46,NON-PROFIT,-999,81,CTH,Y,POINT (-97.12123733999989 44.91097461),0.0,0.0,0.0
5458,5458,5549,5857078,AVERA SACRED HEART HOSPITAL,501 SUMMIT,YANKTON,SD,57078,3899,(605) 668-8000,GENERAL ACUTE CARE,OPEN,99,YANKTON,46135,USA,42.87325455,-97.40819102,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10576,NOT AVAILABLE,46,NON-PROFIT,-999,99,TRH,Y,POINT (-97.4081910199999 42.8732545500001),0.0,0.0,0.0
5459,5459,5550,7757401,SANFORD ABERDEEN MEDICAL CENTER,2905 3RD AVE SE,ABERDEEN,SD,57401,5420,(605) 626-4200,GENERAL ACUTE CARE,OPEN,48,BROWN,46013,USA,45.46302526,-98.44608444,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2016-11-11,http://www.sanfordaberdeen.org/,65089,NOT AVAILABLE,46,NON-PROFIT,-999,48,CTH,Y,POINT (-98.44608443999989 45.4630252600001),0.0,0.0,0.0
5460,5460,5551,1657313,DOUGLAS COUNTY MEMORIAL HOSPITAL,708 8TH ST,ARMOUR,SD,57313,0160,(605) 724-2159,CRITICAL ACCESS,OPEN,11,DOUGLAS,46043,USA,43.32531563,-98.34527862,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10526,NOT AVAILABLE,46,NON-PROFIT,-999,11,TRH,Y,POINT (-98.34527862 43.32531563),0.0,0.0,0.0
5461,5461,5552,1757428,BOWDLE HOSPITAL,8001 W 5TH,BOWDLE,SD,57428,0556,(605) 285-6146,CRITICAL ACCESS,OPEN,12,EDMUNDS,46045,USA,45.44797849,-99.66162744,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10527,NOT AVAILABLE,46,GOVERNMENT - LOCAL,-999,12,TRH,N,POINT (-99.66162744 45.44797849),0.0,0.0,0.0
5462,5462,5553,3157430,MARSHALL COUNTY HEALTHCARE CENTER,413 9TH ST,BRITTON,SD,57430,2274,(605) 448-2253,CRITICAL ACCESS,OPEN,20,MARSHALL,46091,USA,45.78858387,-97.74613853,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10528,NOT AVAILABLE,46,NON-PROFIT,-999,20,TRH,Y,POINT (-97.7461385299999 45.78858387),0.0,0.0,0.0
5463,5463,5554,6457523,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON,BURKE,SD,57523,0319,(605) 775-2621,CRITICAL ACCESS,OPEN,16,GREGORY,46053,USA,43.18209316,-99.29400979,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,10530,NOT AVAILABLE,46,NON-PROFIT,-999,16,TRH,N,POINT (-99.29400979 43.1820931600001),0.0,0.0,0.0
5464,5464,5555,1457226,SANFORD CLEAR LAKE MEDICAL CENTER,701 3RD AVE SOUTH,CLEAR LAKE,SD,57226,2016,(605) 874-2141,CRITICAL ACCESS,OPEN,10,DEUEL,46039,USA,44.75272494,-96.68313556,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,10533,NOT AVAILABLE,46,NON-PROFIT,-999,10,TRH,Y,POINT (-96.68313556 44.7527249400001),0.0,0.0,0.0
5465,5465,5556,2757732,MONUMENT HEALTH LEAD - DEADWOOD HOSPITAL,61 CHARLES ST,DEADWOOD,SD,57732,0648,(605) 717-6000,CRITICAL ACCESS,OPEN,18,LAWRENCE,46081,USA,44.36962692,-103.72826841,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2013-12-27,NOT AVAILABLE,10535,NOT AVAILABLE,46,GOVERNMENT - STATE,-999,18,TRH,N,POINT (-103.72826841 44.36962692),0.0,0.0,0.0
5466,5466,5557,3457437,EUREKA COMMUNITY HEALTH SERVICES,200 J AVE,EUREKA,SD,57437,0517,(605) 284-2661,CRITICAL ACCESS,OPEN,4,MCPHERSON,46089,USA,45.77217227,-99.62301925,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10538,NOT AVAILABLE,46,NON-PROFIT,-999,4,TRH,N,POINT (-99.62301925 45.7721722700001),0.0,0.0,0.0
5467,5467,5558,3557438,FAULKTON AREA MEDICAL CENTER,1300 OAK STREET,FAULKTON,SD,57438,0100,(605) 598-6262,CRITICAL ACCESS,OPEN,12,FAULK,46049,USA,45.03065572,-99.13263837,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,http://www.faulktonmedical.org,10539,NOT AVAILABLE,46,NON-PROFIT,-999,12,TRH,Y,POINT (-99.1326383699999 45.03065572),0.0,0.0,0.0
5468,5468,5559,4457028,AVERA FLANDREAU HOSPITAL,214 N PRAIRIE ST,FLANDREAU,SD,57028,1297,(605) 997-2433,CRITICAL ACCESS,OPEN,18,MOODY,46101,USA,44.05135192,-96.59146309,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,10540,NOT AVAILABLE,46,NON-PROFIT,-999,18,TRH,Y,POINT (-96.59146309 44.0513519200001),0.0,0.0,0.0
5469,5469,5560,257029,FREEMAN MEDICAL CENTER,510 E 8TH ST,FREEMAN,SD,57029,0370,(605) 925-4000,CRITICAL ACCESS,OPEN,25,HUTCHINSON,46067,USA,43.34796637,-97.4310807,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10541,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,N,POINT (-97.4310806999999 43.3479663700001),0.0,0.0,0.0
5470,5470,5561,5157442,AVERA MISSOURI RIVER HEALTH CENTER,606 E GARFIELD AVE,GETTYSBURG,SD,57442,1599,(605) 765-2480,CRITICAL ACCESS,OPEN,7,POTTER,46107,USA,45.01308489,-99.94779146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10542,NOT AVAILABLE,46,NON-PROFIT,-999,7,TRH,Y,POINT (-99.94779146 45.0130848900001),0.0,0.0,0.0
5471,5471,5562,557551,BENNETT COUNTY HOSPITAL AND NURSING HOME,102 MAJOR ALLEN,MARTIN,SD,57551,0070,(605) 685-6622,CRITICAL ACCESS,OPEN,14,BENNETT,46007,USA,43.16975367,-101.73072543,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2013-12-31,NOT AVAILABLE,10549,NOT AVAILABLE,46,GOVERNMENT - LOCAL,-999,14,TRH,N,POINT (-101.73072543 43.16975367),0.0,0.0,0.0
5472,5472,5563,2057567,HANS P. PETERSON MEMORIAL HOSPITAL,503 W PINE STREET,PHILIP,SD,57567,0790,(605) 859-2511,CRITICAL ACCESS,OPEN,18,HAAKON,46055,USA,44.03980876,-101.67147678,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-12,NOT AVAILABLE,10555,NOT AVAILABLE,46,NON-PROFIT,-999,18,TRH,N,POINT (-101.67147678 44.03980876),0.0,0.0,0.0
5473,5473,5564,6657369,PLATTE HEALTH CENTER,601 EAST 7TH ST,PLATTE,SD,57369,0200,(605) 337-3364,CRITICAL ACCESS,OPEN,17,CHARLES MIX,46023,USA,43.38464768,-98.83615644,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,10557,NOT AVAILABLE,46,NON-PROFIT,-999,17,TRH,Y,POINT (-98.83615644 43.3846476800001),0.0,0.0,0.0
5474,5474,5565,5357469,COMMUNITY MEMORIAL HOSPITAL,111 W 10TH AVE,REDFIELD,SD,57469,1519,(605) 472-1110,CRITICAL ACCESS,OPEN,25,SPINK,46115,USA,44.87156665,-98.52092234,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,10560,NOT AVAILABLE,46,GOVERNMENT - LOCAL,-999,25,TRH,Y,POINT (-98.52092234 44.87156665),0.0,0.0,0.0
5475,5475,5566,7157059,LANDMANN - JUNGMAN MEMORIAL HOSPITAL,600 BILLARS,SCOTLAND,SD,57059,2026,(605) 583-2226,CRITICAL ACCESS,OPEN,20,BON HOMME,46009,USA,43.14903616,-97.72904524,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10561,NOT AVAILABLE,46,NON-PROFIT,-999,20,TRH,Y,POINT (-97.72904523999991 43.14903616),0.0,0.0,0.0
5476,5476,5567,196784210,MONUMENT HEALTH STURGIS HOSPITAL,2140 JUNCTION AVE,STURGIS,SD,57785,NOT AVAILABLE,(605) 720-2400,CRITICAL ACCESS,OPEN,25,MEADE,46093,USA,44.4024947,-103.5073372,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY/OTHER,2022-04-01,NOT AVAILABLE,10567,NOT AVAILABLE,46,NOT AVAILABLE,-999,25,NOT AVAILABLE,Y,POINT (-103.5073372 44.4024947),5.0,5637.0,6.0
5477,5477,5568,957380,WAGNER COMMUNITY MEMORIAL HOSPITAL,513 3RD ST SW,WAGNER,SD,57380,0280,(605) 384-3611,CRITICAL ACCESS,OPEN,20,CHARLES MIX,46023,USA,43.07837515,-98.30200323,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10571,NOT AVAILABLE,46,NON-PROFIT,-999,20,TRH,Y,POINT (-98.30200323 43.0783751500001),0.0,0.0,0.0
5478,5478,5569,1357274,SANFORD HOSPITAL WEBSTER,1401 W FIRST ST,WEBSTER,SD,57274,0489,(605) 345-3336,CRITICAL ACCESS,OPEN,25,DAY,46037,USA,45.33977277,-97.52195455,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,10573,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y,POINT (-97.52195455 45.3397727700001),0.0,0.0,0.0
5479,5479,5570,7557747,FALL RIVER HOSPITAL,1201 HIGHWAY 71 SO,HOT SPRINGS,SD,57747,NOT AVAILABLE,(605) 745-8910,CRITICAL ACCESS,OPEN,25,FALL RIVER,46047,USA,43.41720813,-103.48008941,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2016-11-08,NOT AVAILABLE,47569,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y,POINT (-103.48008941 43.4172081300001),0.0,0.0,0.0
5480,5480,5571,1157730,MONUMENT HEALTH CUSTER HOSPITAL,1220 MONTGOMERY ST,CUSTER,SD,57730,NOT AVAILABLE,(605) 673-9400,CRITICAL ACCESS,OPEN,12,CUSTER,46033,USA,43.77240071,-103.59052735,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY/OTHER,2020-08-19,http://www.regionalhealth.com,47660,NOT AVAILABLE,46,NON-PROFIT,-999,12,TRH,Y,POINT (-103.59052735 43.7724007100001),0.0,0.0,0.0
5481,5481,5572,2457382,AVERA WESKOTA MEMORIAL MEDICAL CENTER,604 1ST ST NE,WESSINGTON SPRINGS,SD,57382,2166,(605) 539-1201,CRITICAL ACCESS,OPEN,16,JERAULD,46073,USA,44.08108633,-98.56374221,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,48209,NOT AVAILABLE,46,NON-PROFIT,-999,16,TRH,Y,POINT (-98.56374221 44.0810863300001),0.0,0.0,0.0
5482,5482,5573,5757601,MOBRIDGE REGIONAL HOSPITAL,1401 10TH AVE W,MOBRIDGE,SD,57601,NOT AVAILABLE,(605) 845-3692,CRITICAL ACCESS,OPEN,25,WALWORTH,46129,USA,45.54621696,-100.44896047,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,48404,NOT AVAILABLE,46,NON-PROFIT,-999,25,CTH,Y,POINT (-100.44896047 45.54621696),0.0,0.0,0.0
5483,5483,5574,357252,MILBANK AREA HOSPITAL - AVERA HEALTH,301 FLYNN DRIVE,MILBANK,SD,57252,NOT AVAILABLE,(605) 432-4538,CRITICAL ACCESS,OPEN,25,GRANT,46051,USA,45.22245806,-96.62717351,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,48451,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,N,POINT (-96.62717351000001 45.2224580600001),0.0,0.0,0.0
5484,5484,5575,5557070,PIONEER MEMORIAL HOSPITAL,315 N WASHINGTON,VIBORG,SD,57070,NOT AVAILABLE,(605) 326-5161,CRITICAL ACCESS,OPEN,12,TURNER,46125,USA,43.17538103,-97.08404256,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,48541,NOT AVAILABLE,46,NON-PROFIT,-999,12,TRH,N,POINT (-97.0840425599999 43.17538103),0.0,0.0,0.0
5485,5485,5576,6557066,ST. MICHAEL'S HOSPITAL,410 W 16TH AVE,TYNDALL,SD,57066,0027,(605) 589-2100,CRITICAL ACCESS,OPEN,25,BON HOMME,46009,USA,42.99157078,-97.8675251,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,48584,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y,POINT (-97.86752509999999 42.9915707800001),0.0,0.0,0.0
5486,5486,5577,7657042,MADISON REGIONAL HEALTH SYSTEM,323 SW 10TH ST,MADISON,SD,57042,NOT AVAILABLE,(605) 256-6551,CRITICAL ACCESS,OPEN,22,LAKE,46079,USA,43.99137304,-97.11814234,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2016-11-09,http://www.madisonregionalhealth.org/,49870,NOT AVAILABLE,46,NON-PROFIT,-999,22,TRH,Y,POINT (-97.11814234000001 43.99137304),0.0,0.0,0.0
5487,5487,5578,857325,SANFORD CHAMBERLAIN MEDICAL CENTER,300 S BYRON BLVD,CHAMBERLAIN,SD,57325,NOT AVAILABLE,(605) 234-5511,CRITICAL ACCESS,OPEN,25,BRULE,46015,USA,43.78613259,-99.32471613,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,NOT AVAILABLE,50302,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y,POINT (-99.32471613 43.7861325900001),0.0,0.0,0.0
5488,5488,5579,2557231,AVERA DESMET MEMORIAL HOSPITAL,306 PRAIRIE AVE SW,DE SMET,SD,57231,9499,(605) 854-6100,CRITICAL ACCESS,OPEN,6,KINGSBURY,46077,USA,44.3859458,-97.56129715,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,50726,NOT AVAILABLE,46,NON-PROFIT,-999,6,TRH,N,POINT (-97.56129715 44.3859458000001),0.0,0.0,0.0
5489,5489,5580,2357366,AVERA ST. BENEDICT HEALTH CENTER,401 W GLYNN DR,PARKSTON,SD,57366,NOT AVAILABLE,(605) 928-3311,CRITICAL ACCESS,OPEN,25,HUTCHINSON,46067,USA,43.39969038,-97.99124056,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,50749,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,N,POINT (-97.99124055999989 43.39969038),0.0,0.0,0.0
5490,5490,5581,4057022,AVERA DELLS AREA HOSPITAL,909 N IOWA AVE,DELL RAPIDS,SD,57022,1231,(605) 428-5431,CRITICAL ACCESS,OPEN,23,MINNEHAHA,46099,USA,43.82858454,-96.71580998,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,50754,NOT AVAILABLE,46,NON-PROFIT,-999,23,TRH,Y,POINT (-96.71580998 43.8285845400001),0.0,0.0,0.0
5491,5491,5582,7057013,SANFORD CANTON - INWOOD MEDICAL CENTER,440 N HIAWATHA DR,CANTON,SD,57013,5800,(605) 764-1400,CRITICAL ACCESS,OPEN,11,LINCOLN,46083,USA,43.30449784,-96.55755977,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,51569,NOT AVAILABLE,46,NON-PROFIT,-999,11,TRH,N,POINT (-96.55755977 43.3044978400001),0.0,0.0,0.0
5492,5492,5583,5457580,WINNER REGIONAL HEALTHCARE CENTER,745 E 8TH ST,WINNER,SD,57580,2677,(605) 842-7100,CRITICAL ACCESS,OPEN,25,TRIPP,46123,USA,43.36992976,-99.84729509,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,51775,NOT AVAILABLE,46,NON-PROFIT,-999,25,CTH,Y,POINT (-99.84729509 43.36992976),0.0,0.0,0.0
5493,5493,5584,457350,HURON REGIONAL MEDICAL CENTER,172 FOURTH ST SE,HURON,SD,57350,2590,(605) 353-6200,CRITICAL ACCESS,OPEN,25,BEADLE,46005,USA,44.36153118,-98.21105963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,52113,NOT AVAILABLE,46,NON-PROFIT,-999,25,CTH,N,POINT (-98.21105962999999 44.36153118),0.0,0.0,0.0
5494,5494,5585,6757069,SANFORD VERMILLION HOSPITAL,20 S PLUM STREET,VERMILLION,SD,57069,3346,(605) 677-3500,CRITICAL ACCESS,OPEN,25,CLAY,46027,USA,42.77865825,-96.91929851,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,53082,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y,POINT (-96.91929851 42.77865825),0.0,0.0,0.0
5495,5495,5586,2157362,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,300 W 5TH ST,MILLER,SD,57362,1545,(605) 853-2421,CRITICAL ACCESS,OPEN,11,HAND,46059,USA,44.52005412,-98.99228219,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,NOT AVAILABLE,53862,NOT AVAILABLE,46,NON-PROFIT,-999,11,TRH,N,POINT (-98.99228219 44.5200541200001),0.0,0.0,0.0
5496,5496,5587,1957533,AVERA GREGORY HOSPITAL,400 PARK AVENUE,GREGORY,SD,57533,0408,(605) 835-8394,CRITICAL ACCESS,OPEN,25,GREGORY,46053,USA,43.22955463,-99.43584864,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-02-10,http://www.avera.org/,54875,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y,POINT (-99.43584864 43.2295546300001),0.0,0.0,0.0
5497,5497,5588,5257262,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,205 ORCHARD DRIVE,SISSETON,SD,57262,2398,(605) 698-7647,CRITICAL ACCESS,OPEN,25,ROBERTS,46109,USA,45.65749218,-97.05015718,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2021-11-23,IMAGERY,2014-03-12,http://www.cdphospital.com,60020,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y,POINT (-97.05015718 45.6574921800001),0.0,0.0,0.0
5498,5498,5589,196784799,BAPTIST HOSPITAL FOR WOMEN,10820 PARKSIDE DRIVE,KNOXVILLE,TN,37934,NOT AVAILABLE,(865) 218-6011,WOMEN,CLOSED,26,KNOX,47093,USA,35.89860516,-84.14486297,622310,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2022-03-02,NOT AVAILABLE,00000158,NOT AVAILABLE,47,NOT AVAILABLE,-999,26,NOT AVAILABLE,Y,POINT (-84.14486297099999 35.898605155),5.0,5637.0,6.0
5499,5499,5590,196784800,BAPTIST HOSPITAL OF ROANE COUNTY,241 SCHAMBERLAIN AVE,ROCKWOOD,TN,37854,NOT AVAILABLE,(865) 354-1121,GENERAL ACUTE CARE,CLOSED,90,ROANE,47145,USA,35.865847,-84.691995,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2022-03-02,NOT AVAILABLE,00000097,NOT AVAILABLE,47,NOT AVAILABLE,-999,90,NOT AVAILABLE,N,POINT (-84.69199500000001 35.865847),5.0,5637.0,6.0
5500,5500,5591,8738120,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,NOT AVAILABLE,(901) 226-5000,GENERAL ACUTE CARE,OPEN,927,SHELBY,47157,USA,35.12996666,-89.86144748,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2014-02-10,http://www.baptistonline.org/memphis/,00000104,NOT AVAILABLE,47,NON-PROFIT,-999,927,NOT AVAILABLE,Y,POINT (-89.861447482 35.129966655),5.0,5637.0,6.0
5501,5501,5592,13038017,BAPTIST MEMORIAL HOSPITAL - COLLIERVILLE,1500 WEST POPLAR,COLLIERVILLE,TN,38017,NOT AVAILABLE,(901) 861-9400,GENERAL ACUTE CARE,OPEN,927,SHELBY,47157,USA,35.04948437,-89.7145128,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2014-02-10,http://www.baptistonline.org/collierville/,00000104,NOT AVAILABLE,47,NON-PROFIT,-999,927,NOT AVAILABLE,N,POINT (-89.71451279999999 35.0494843700001),5.0,5637.0,6.0
