field_1,field_1_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,Unnamed: 0,counts,score
"944","944","948","11090806",MEMORIALCARE MILLER CHILDREN'S AND WOMEN'S HOSPITAL LONG BEACH,2801 ATLANTIC AVE,LONG BEACH,CA,"90806","1701",(562) 933-8002,CHILDREN,OPEN,"357",LOS ANGELES,"6037",USA,33.80817455,-118.18545758,"622110","CHILDREN'S HOSPITALS, GENERAL",https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/03/12,NOT AVAILABLE,"930001709",LONG BEACH MEMORIAL MEDICAL CENTER,"6",NON-PROFIT,"-999","357","LEVEL II ADULT, LEVEL II PEDIATRIC",Y,0,0,0
"945","945","949","196784404",BROTMAN MEDICAL CENTER D/P CDRH,3828 DELMAS TER,CULVER CITY,CA,"90232","2713",(310) 836-7000,REHABILITATION,OPEN,"18",LOS ANGELES,"6037",USA,34.02350241,-118.3970127,"622310","REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2022/02/28,NOT AVAILABLE,"930001764","SOUTHERN CALIFORNIA HEALTHCARE SYSTEM, INC.","6",PROPRIETARY,"-999","18",NOT AVAILABLE,N,5,5637,6
"946","946","950","30291402",MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS - D/P APH,14850 ROSCOE BLVD,PANORAMA CITY,CA,"91402","4618",(818) 787-2222,PSYCHIATRIC,OPEN,"60",LOS ANGELES,"6037",USA,34.22041456,-118.45666936,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"930001800","DEANCO HEALTHCARE, LLC","6",PROPRIETARY,"-999","60",NOT AVAILABLE,N,5,5637,6
"1130","1130","1136","196784425",19TH MEDICAL GROUP,1090 ARNOLD DRIVE,LITTLE ROCK AFB,AR,"72099","4933",(501) 987-1285,MILITARY,OPEN,"-999",PULASKI,"5119",USA,34.89566356,-92.14981865,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2022/04/01,https://littlerock.tricare.mil/,"86",LITTLE ROCK AIR FORCE BASE,"5",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"1139","1139","1146","196784435",30TH MEDICAL GROUP,"338 SOUTH DAKOTA, BUILDING 13850",VANDENBERG AFB,CA,"93437","5300",(805) 606-2273,MILITARY,OPEN,"-999",SANTA BARBARA,"6083",USA,34.74461769,-120.54161146,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2022/04/01,https://vandenberg.tricare.mil/,"142",VANDENBERG AIR FORCE BASE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,Y,5,5637,6
"1148","1148","1158","196784445",412TH MEDICAL GROUP,"30 NIGHTINGALE ROAD, BUILDING 5525",EDWARDS AFB,CA,"93524","1730",(661) 277-7118,MILITARY,OPEN,"-999",KERN,"6029",USA,34.9241734,-117.89816679,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2022/04/01,https://edwards.tricare.mil/,"141",EDWARDS AIR FORCE BASE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"1159","1159","1172","196784299",60TH MEDICAL GROUP - DAVID GRANT USAF MEDICAL CENTER,"101 BODIN CIRCLE, BUILDING 777",TRAVIS AFB,CA,"94535","1801",(707) 423-3000,MILITARY,OPEN,"-999",SOLANO,"6095",USA,38.2700215,-121.9637813,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,GEOCODE,2020/11/02,https://travis.tricare.mil/,"154",TRAVIS AIR FORCE BASE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,Y,5,5637,6
"1160","1160","1173","196784458",61ST MEDICAL SQUADRON,"483 NORTH AVIATION BOULEVARD, BUILDING 210",EL SEGUNDO,CA,"90245","4661",(310) 653-2873,MILITARY,OPEN,"-999",LOS ANGELES,"6037",USA,33.9190368,-118.3811649,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2022/04/01,https://losangeles.tricare.mil/,"147",LOS ANGELES AIR FORCE BASE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"1176","1176","1194","86",9TH MEDICAL GROUP,15301 WARREN SHINGLE ROAD,BEALE AFB,CA,"95903","1907",(530) 634-2941,MILITARY,OPEN,"-999",YUBA,"6115",USA,39.11515208,-121.34158828,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY,2015/02/19,https://beale.tricare.mil/,"158",BEALE AIR FORCE BASE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"1190","1190","1237","196784510",COAST GUARD BASE LOS ANGELES - LONG BEACH,"1001 S SEASIDE AVE, BUILDING 23",SAN PEDRO,CA,"90731",NOT AVAILABLE,(310) 521-6050,MILITARY,OPEN,"-999",LOS ANGELES,"6037",USA,33.72476702,-118.26841019,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2022/04/01,NOT AVAILABLE,"412",HSWL CLINICAL PRACTICE LOS ANGELES - LONG BEACH,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"1213","1213","1292","181992055",NAVAL HOSPITAL CAMP PENDLETON,200 MERCY CIRCLE,CAMP PENDLETON,CA,"92055","5191",(760) 725-1288,MILITARY,OPEN,"42",SAN DIEGO,"6073",USA,33.2213161,-117.3888045,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2019/05/16,https://www.camp-pendleton.tricare.mil,"514",CAMP PENDLETON,"6",GOVERNMENT - FEDERAL,"-999","42",NOT AVAILABLE,Y,5,5637,6
"1216","1216","1295","35",NAVAL HOSPITAL TWENTYNINE PALMS,"STURGIS STREET, BUILDING 1145, MCAGCC",TWENTYNINE PALMS,CA,"92278","8250",(760) 830-2190,MILITARY,OPEN,"19",SAN BERNARDINO,"6071",USA,34.22706647,-116.04879378,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2015/07/24,https://twentynine-palms.tricare.mil,"146",MARINE CORPS AIR GROUND COMBAT CENTER,"6",GOVERNMENT - FEDERAL,"-999","19",NOT AVAILABLE,Y,5,5637,6
"1219","1219","1298","17",NAVAL MEDICAL CENTER SAN DIEGO,34800 BOB WILSON DRIVE,SAN DIEGO,CA,"92134",NOT AVAILABLE,(619) 532-6400,MILITARY,OPEN,"272",SAN DIEGO,"6073",USA,32.72752023,-117.14593729,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2015/07/24,https://sandiego.tricare.mil,"452",NAVAL MEDICAL CENTER SAN DIEGO,"6",GOVERNMENT - FEDERAL,"-999","272",NOT AVAILABLE,Y,5,5637,6
"1226","1226","1316","36",WEED ARMY COMMUNITY HOSPITAL,390 NORTH LOOP RD,FORT IRWIN,CA,"92310","5109",(866) 957-9224,MILITARY,OPEN,"27",SAN BERNARDINO,"6071",USA,35.2654396,-116.68832955,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://tricare.mil/finddoctor/mtf,2021/12/02,IMAGERY/OTHER,2015/07/24,https://weed-irwin.tricare.mil,"143",FORT IRWIN,"6",GOVERNMENT - FEDERAL,"-999","27",NOT AVAILABLE,Y,5,5637,6
"6483","6483","6575","2795655",SACRAMENTO VA MEDICAL CENTER,10535 HOSPITAL WAY,MATHER,CA,"95655","4200",(916) 843-7000,MILITARY,OPEN,"50",SACRAMENTO,"6067",USA,38.57296625,-121.2964588,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2015/05/21,https://www.va.gov/northern-california-health-care/locations/sacramento-va-medical-center/,VHA_612A4,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","50",NOT AVAILABLE,N,5,5637,6
"6487","6487","6579","196784865",FRESNO VA MEDICAL CENTER,2615 EAST CLINTON AVENUE,FRESNO,CA,"93703","2223",(559) 225-6100,MILITARY,OPEN,"-999",FRESNO,"6019",USA,36.7725795,-119.7779341,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2022/04/01,https://www.va.gov/central-california-health-care/locations/fresno-va-medical-center/,VHA_570,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"6488","6488","6580","2994121",SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,"94121","1545",(415) 221-4810,MILITARY,OPEN,"124",SAN FRANCISCO,"6075",USA,37.78229119,-122.50497459,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2015/05/21,https://www.sanfrancisco.va.gov/locations/directions.asp,VHA_662,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","124",NOT AVAILABLE,Y,5,5637,6
"6490","6490","6582","2894304",PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,"94304","1207",(650) 493-5000,MILITARY,OPEN,"715",SANTA CLARA,"6085",USA,37.40535302,-122.13978465,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2015/05/21,https://www.paloalto.va.gov/locations/directions.asp,VHA_640,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","715",NOT AVAILABLE,N,5,5637,6
"6491","6491","6584","196784868",JERRY L. PETTIS MEMORIAL VETERANS' HOSPITAL,11201 BENTON STREET,LOMA LINDA,CA,"92357","1000",(909) 825-7084,MILITARY,OPEN,"-999",SAN BERNARDINO,"6071",USA,34.05023296,-117.25006873,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2022/03/03,https://www.lomalinda.va.gov/locations/directions.asp,VHA_605,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"6492","6492","6585","3190073",WEST LOS ANGELES VA MEDICAL CENTER,11301 WILSHIRE BOULEVARD,LOS ANGELES,CA,"90073","1003",(310) 478-3711,MILITARY,OPEN,"500",LOS ANGELES,"6037",USA,34.05272127,-118.45275224,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2015/05/21,https://www.losangeles.va.gov/locations/directions.asp,VHA_691,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","500",NOT AVAILABLE,Y,5,5637,6
"6493","6493","6587","196784870",TIBOR RUBIN VA MEDICAL CENTER,5901 EAST SEVENTH STREET,LONG BEACH,CA,"90822","5201",(562) 826-8000,MILITARY,OPEN,"-999",LOS ANGELES,"6037",USA,33.777569,-118.1189428,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2022/04/01,https://www.longbeach.va.gov/locations/directions.asp,VHA_600,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
"6496","6496","6590","3592161",SAN DIEGO VA MEDICAL CENTER,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,"92161","0002",(858) 552-8585,MILITARY,OPEN,"256",SAN DIEGO,"6073",USA,32.87555805,-117.23241926,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY/OTHER,2015/05/21,https://www.sandiego.va.gov/locations/directions.asp,VHA_664,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","256",NOT AVAILABLE,N,5,5637,6
"6518","6518","6612","181172703",FAYETTEVILLE VA MEDICAL CENTER,1100 NORTH COLLEGE AVENUE,FAYETTEVILLE,AR,"72703","1944",(479) 443-4301,MILITARY,OPEN,"78",WASHINGTON,"5143",USA,36.081419,-94.160127,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY,2019/05/09,https://www.fayettevillear.va.gov/locations/directions.asp,VHA_564,NOT AVAILABLE,"5",GOVERNMENT - FEDERAL,"-999","78",NOT AVAILABLE,Y,5,5637,6
"6523","6523","6617","175872205",JOHN L. MCCLELLAN MEMORIAL VETERANS' HOSPITAL,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,"72205","5446",(501) 257-1000,MILITARY,OPEN,"538",PULASKI,"5119",USA,34.746036,-92.320213,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,2021/01/11,IMAGERY,2019/05/09,https://www.va.gov/central-arkansas-health-care/locations/john-l-mcclellan-memorial-veterans-hospital,VHA_598,NOT AVAILABLE,"5",GOVERNMENT - FEDERAL,"-999","538",NOT AVAILABLE,Y,5,5637,6
"7102","7102","7196","47090505",STAR VIEW ADOLESCENT - PHF,4025 WEST 226 STREET,TORRANCE,CA,"90505",NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,"16",LOS ANGELES,"6037",USA,33.82391446,-118.35609695,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2022/04/07,http://www.starsinc.com/,NOT AVAILABLE,NOT AVAILABLE,"6",PROPRIETARY,"-999","16",NOT AVAILABLE,N,5,5637,6
"7108","7108","7202","58796001",RESTPADD PSYCHIATRIC HEALTH FACILITY,2750 EUREKA WAY,REDDING,CA,"96001",NOT AVAILABLE,(530) 262-6700,PSYCHIATRIC,OPEN,"16",SHASTA,"6089",USA,40.58659539,-122.41197411,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2022/04/07,http://www.restpadd.com/,NOT AVAILABLE,NOT AVAILABLE,"6",PROPRIETARY,"-999","16",NOT AVAILABLE,N,5,5637,6
"7109","7109","7203","59093436",THE CHAMPION CENTER,303 SOUTH C STREET,LOMPOC,CA,"93436",NOT AVAILABLE,(844) 394-3767,REHABILITATION,CLOSED,"34",SANTA BARBARA,"6083",USA,34.63537161,-120.45218833,"622310","REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2016/02/17,https://championrecovery.com/,NOT AVAILABLE,NOT AVAILABLE,"6",PROPRIETARY,"-999","34",NOT AVAILABLE,N,5,5637,6
"7111","7111","7205","4894118",CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,3700 CALIFORNIA STREET,SAN FRANCISCO,CA,"94118",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,"299",SAN FRANCISCO,"6075",USA,37.7865092,-122.45603063,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2022/04/07,http://www.cpmc.org,NOT AVAILABLE,NOT AVAILABLE,"6",NON-PROFIT,"-999","299",NOT AVAILABLE,N,5,5637,6
"7112","7112","7206","5094115",CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,2333 BUCHANAN STREET,SAN FRANCISCO,CA,"94115",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,"309",SAN FRANCISCO,"6075",USA,37.79070454,-122.43129453,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2014/02/10,http://www.cpmc.org,NOT AVAILABLE,NOT AVAILABLE,"6",NON-PROFIT,"-999","309",NOT AVAILABLE,N,5,5637,6
"7113","7113","7207","42990020",SHRINERS HOSPITAL FOR CHILDREN - L.A.,3160 GENEVA STREET,LOS ANGELES,CA,"90020",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,"60",LOS ANGELES,"6037",USA,34.06720478,-118.28639208,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY,2014/02/10,http://www.shrinershospitalsforchildren.org/hospitals/locations/losa ngeles.aspx,NOT AVAILABLE,NOT AVAILABLE,"6",NON-PROFIT,"-999","60",NOT AVAILABLE,N,5,5637,6
"7114","7114","7208","50190716",GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,CA,"90716",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,"107",LOS ANGELES,"6037",USA,33.83364001,-118.07967795,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2022/04/07,http://www.tcrmc.org/,NOT AVAILABLE,TRI-CITY REGIONAL MEDICAL CENTER,"6",NON-PROFIT,"-999","107",NOT AVAILABLE,N,5,5637,6
"7115","7115","7209","13795991",FREMONT MEDICAL CENTER,970 PLUMAS STREET,YUBA CITY,CA,"95991",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,"46",SUTTER,"6101",USA,39.14310632,-121.61801202,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2014/02/10,http://www.frhg.org/,NOT AVAILABLE,NOT AVAILABLE,"6",NON-PROFIT,"-999","46",NOT AVAILABLE,N,5,5637,6
"7117","7117","7211","4100000",CRITTENDEN HOSPITAL ASSOCIATION,200 WEST TYLER AVENUE,WEST MEMPHIS,AR,"72301",NOT AVAILABLE,(870) 735-1500,GENERAL ACUTE CARE,CLOSED,"152",CRITTENDEN,"5035",USA,35.14311024,-90.18909851,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.arkansassiteselection.com/aedc/gis-data-download.aspx,2012/06/27,IMAGERY/OTHER,2014/02/10,http://www.crittendenregional.org/,"040042",NOT AVAILABLE,"5",NON-PROFIT,"-999","152",NOT AVAILABLE,Y,5,5637,6
"7118","7118","7212","4671901",HOT SPRINGS REHABILITATION CENTER,105 RESERVE STREET,HOT SPRINGS,AR,"71901",NOT AVAILABLE,(501) 624-4411,REHABILITATION,CLOSED,"35",GARLAND,"5051",USA,34.51212501,-93.05260787,"622310","REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.arkansassiteselection.com/aedc/gis-data-download.aspx,2012/06/27,IMAGERY,2014/02/10,NOT AVAILABLE,"043027",NOT AVAILABLE,"5",GOVERNMENT - STATE,"-999","35",NOT AVAILABLE,N,5,5637,6
"7119","7119","7213","3971603",ARKANSAS DEPT. OF CORRECTION-DIAGNOSTIC UNIT,7500 CORRECTIONS CIRCLE,PINE BLUFF,AR,"71603",NOT AVAILABLE,(870) 267-6450,GENERAL ACUTE CARE,OPEN,"27",JEFFERSON,"5069",USA,34.22219143,-92.08268605,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,2020/08/07,IMAGERY,2022/04/07,http://adc.arkansas.gov/pages/default.aspx,"040999",NOT AVAILABLE,"5",GOVERNMENT - STATE,"-999","27",NOT AVAILABLE,N,5,5637,6
"7120","7120","7214","62472160",BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,STUTTGART,AR,"72160",NOT AVAILABLE,(870) 674-6301,GENERAL ACUTE CARE,OPEN,"49",ARKANSAS,"5001",USA,34.5175108,-91.55829954,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,2020/08/07,IMAGERY/OTHER,2022/04/07,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"5",NON-PROFIT,"-999","49",LEVEL IV,Y,3,1008,4
"7172","7172","7267","11692071",EDGEMOOR GERIATRIC HOSPITAL,655 PARK CENTER DRIVE,SANTEE,CA,"92071",NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,"192",SAN DIEGO,"6073",USA,32.85234511,-116.97411422,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY,2022/04/07,http://www.sdcounty.ca.gov,NOT AVAILABLE,NOT AVAILABLE,"6",GOVERNMENT - LOCAL,"-999","192",NOT AVAILABLE,N,5,5637,6
"7173","7173","7268","49395661",CIRBY HILLS BEHAVIORAL HEALTH,101 CIRBY HILLS DRIVE,ROSEVILLE,CA,"95678",NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,"16",PLACER,"6061",USA,38.73039978,-121.28617477,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY,2022/04/07,http://www.telecarecorp.com/programs/30,NOT AVAILABLE,NOT AVAILABLE,"6",PROPRIETARY,"-999","16",NOT AVAILABLE,N,5,5637,6
"7176","7176","7271","4595926",BUTTE COUNTY MENTAL HEALTH SERVICES,592 RIO LINDO AVENUE,CHICO,CA,"95926",NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,"16",BUTTE,"6007",USA,39.75456397,-121.84764877,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2022/04/07,http://www.buttecounty.net/behavioral%20health/psychiatric%20health%20facility.aspx,NOT AVAILABLE,NOT AVAILABLE,"6",GOVERNMENT - LOCAL,"-999","16",NOT AVAILABLE,N,5,5637,6
"7178","7178","7273","33090036",OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIA BLVD,LOS ANGELES,CA,"90036",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,"204",LOS ANGELES,"6037",USA,34.05729227,-118.36052735,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2022/04/07,http://www.olympiamc.com,NOT AVAILABLE,NOT AVAILABLE,"6",PROPRIETARY,"-999","204",NOT AVAILABLE,N,5,5637,6
"7179","7179","7274","33390012","PACIFIC ALLIANCE MEDICAL CENTER, INC.",531 WEST COLLEGE STREET,LOS ANGELES,CA,"90012",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,"138",LOS ANGELES,"6037",USA,34.06488002,-118.23922776,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01,IMAGERY/OTHER,2014/02/10,http://www.pamc.net,NOT AVAILABLE,NOT AVAILABLE,"6",PROPRIETARY,"-999","138",NOT AVAILABLE,N,5,5637,6
"7180","7180","7275","1792804","ANAHEIM COMMUNITY HOSPITAL, LLC",3350 WEST BALL ROAD,ANAHEIM,CA,"92804",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,"101",ORANGE,"6059",USA,33.81584699,-118.00718115,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/products/listings.html,2012/08/13,IMAGERY/OTHER,2014/02/10,http://www.anaheimregionalmc.com/,NOT AVAILABLE,ANAHEIM GENERAL HOSPITAL,"6",PROPRIETARY,"-999","101",NOT AVAILABLE,N,5,5637,6
"7184","7184","7279","74396001",SHASTA COUNTY P H F,2640 BRESLAUER WAY,REDDING,CA,"96001",NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,CLOSED,"15",SHASTA,"6089",USA,40.55013511,-122.38048822,"622210","HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/hid/products/listings.html,2014/09/18,IMAGERY/OTHER,2015/01/16,http://www.co.shasta.ca.us/index/hhsa_index/mental_wellness/adult_mh.aspx,NOT AVAILABLE,NOT AVAILABLE,"6",GOVERNMENT - LOCAL,"-999","15",NOT AVAILABLE,N,5,5637,6
"7187","7187","7283","25595242",LODI MEMORIAL HOSPITAL - WEST,800 SO. LOWER SACRAMENTO ROAD,LODI,CA,"95242",NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,"24",SAN JOAQUIN,"6077",USA,38.12385822,-121.30590684,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/products/listings.html,2012/08/13,IMAGERY/OTHER,2014/02/10,https://www.lodihealth.org/,NOT AVAILABLE,NOT AVAILABLE,"6",NON-PROFIT,"-999","24",NOT AVAILABLE,N,5,5637,6
"7275","7275","7374","690012",LOS ANGELES AMBULATORY CARE CENTER,351 E TEMPLE ST,LOS ANGELES,CA,"90012",NOT AVAILABLE,(213) 253-2677,MILITARY,OPEN,"-999",LOS ANGELES,"6037",USA,34.05201504,-118.23842047,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2020/09/25,IMAGERY/OTHER,2022/04/07,http://www.losangeles.va.gov/,NOT AVAILABLE,NOT AVAILABLE,"6",GOVERNMENT - FEDERAL,"-999","-999",NOT AVAILABLE,N,5,5637,6
